3.1200E+02	9.3376E-02
3.1250E+02	9.8984E-02
3.1300E+02	1.0733E-01
3.1350E+02	1.0757E-01
3.1400E+02	1.1969E-01
3.1450E+02	1.3060E-01
3.1500E+02	1.3625E-01
3.1550E+02	1.1838E-01
3.1600E+02	1.2348E-01
3.1650E+02	1.5036E-01
3.1700E+02	1.7158E-01
3.1750E+02	1.8245E-01
3.1800E+02	1.7594E-01
3.1850E+02	1.8591E-01
3.1900E+02	2.0470E-01
3.1950E+02	1.9589E-01
3.2000E+02	2.0527E-01
3.2050E+02	2.4525E-01
3.2100E+02	2.5024E-01
3.2150E+02	2.3843E-01
3.2200E+02	2.2203E-01
3.2250E+02	2.1709E-01
3.2300E+02	2.1226E-01
3.2350E+02	2.4861E-01
3.2400E+02	2.7537E-01
3.2450E+02	2.8321E-01
3.2500E+02	2.7894E-01
3.2550E+02	3.2436E-01
3.2600E+02	3.8120E-01
3.2650E+02	4.0722E-01
3.2700E+02	3.9806E-01
3.2750E+02	3.8465E-01
3.2800E+02	3.5116E-01
3.2850E+02	3.7164E-01
3.2900E+02	4.2235E-01
3.2950E+02	4.6878E-01
3.3000E+02	4.7139E-01
3.3050E+02	4.2800E-01
3.3100E+02	4.0262E-01
3.3150E+02	4.1806E-01
3.3200E+02	4.3623E-01
3.3250E+02	4.3919E-01
3.3300E+02	4.2944E-01
3.3350E+02	4.0724E-01
3.3400E+02	4.1497E-01
3.3450E+02	4.4509E-01
3.3500E+02	4.6388E-01
3.3550E+02	4.5313E-01
3.3600E+02	4.1519E-01
3.3650E+02	3.8214E-01
3.3700E+02	3.7380E-01
3.3750E+02	4.0051E-01
3.3800E+02	4.3411E-01
3.3850E+02	4.5527E-01
3.3900E+02	4.6355E-01
3.3950E+02	4.7446E-01
3.4000E+02	5.0180E-01
3.4050E+02	5.0071E-01
3.4100E+02	4.7139E-01
3.4150E+02	4.6935E-01
3.4200E+02	4.8934E-01
3.4250E+02	5.0767E-01
3.4300E+02	5.1489E-01
3.4350E+02	4.8609E-01
3.4400E+02	4.1843E-01
3.4450E+02	4.0307E-01
3.4500E+02	4.5898E-01
3.4550E+02	4.8932E-01
3.4600E+02	4.7778E-01
3.4650E+02	4.8657E-01
3.4700E+02	4.9404E-01
3.4750E+02	4.7674E-01
3.4800E+02	4.7511E-01
3.4850E+02	4.8336E-01
3.4900E+02	4.6564E-01
3.4950E+02	4.7805E-01
3.5000E+02	5.2798E-01
3.5050E+02	5.6741E-01
3.5100E+02	5.5172E-01
3.5150E+02	5.3022E-01
3.5200E+02	5.1791E-01
3.5250E+02	4.8962E-01
3.5300E+02	5.2040E-01
3.5350E+02	5.7228E-01
3.5400E+02	6.0498E-01
3.5450E+02	6.1156E-01
3.5500E+02	6.1140E-01
3.5550E+02	5.9028E-01
3.5600E+02	5.5387E-01
3.5650E+02	5.1942E-01
3.5700E+02	4.5673E-01
3.5750E+02	4.6215E-01
3.5800E+02	4.3006E-01
3.5850E+02	3.9926E-01
3.5900E+02	4.6953E-01
3.5950E+02	5.6549E-01
3.6000E+02	5.9817E-01
3.6050E+02	5.6531E-01
3.6100E+02	5.2024E-01
3.6150E+02	5.0956E-01
3.6200E+02	5.3420E-01
3.6250E+02	5.8510E-01
3.6300E+02	6.0191E-01
3.6350E+02	5.8541E-01
3.6400E+02	6.0628E-01
3.6450E+02	6.0058E-01
3.6500E+02	6.2359E-01
3.6550E+02	6.8628E-01
3.6600E+02	7.3532E-01
3.6650E+02	7.3658E-01
3.6700E+02	7.2285E-01
3.6750E+02	7.0914E-01
3.6800E+02	6.6759E-01
3.6850E+02	6.6310E-01
3.6900E+02	6.9315E-01
3.6950E+02	7.4469E-01
3.7000E+02	7.5507E-01
3.7050E+02	6.8261E-01
3.7100E+02	6.9338E-01
3.7150E+02	7.2051E-01
3.7200E+02	6.7444E-01
3.7250E+02	6.4253E-01
3.7300E+02	6.1886E-01
3.7350E+02	5.5786E-01
3.7400E+02	5.5640E-01
3.7450E+02	5.5227E-01
3.7500E+02	5.8930E-01
3.7550E+02	6.5162E-01
3.7600E+02	6.7480E-01
3.7650E+02	6.6390E-01
3.7700E+02	7.1225E-01
3.7750E+02	7.9455E-01
3.7800E+02	8.5595E-01
3.7850E+02	8.3418E-01
3.7900E+02	7.4389E-01
3.7950E+02	6.6683E-01
3.8000E+02	7.0077E-01
3.8050E+02	7.5075E-01
3.8100E+02	7.6383E-01
3.8150E+02	6.8837E-01
3.8200E+02	5.8678E-01
3.8250E+02	5.0762E-01
3.8300E+02	4.5499E-01
3.8350E+02	4.4049E-01
3.8400E+02	5.0968E-01
3.8450E+02	6.1359E-01
3.8500E+02	6.7355E-01
3.8550E+02	6.4363E-01
3.8600E+02	6.2100E-01
3.8650E+02	6.4570E-01
3.8700E+02	6.5147E-01
3.8750E+02	6.4204E-01
3.8800E+02	6.3582E-01
3.8850E+02	6.3136E-01
3.8900E+02	6.8543E-01
3.8950E+02	7.5970E-01
3.9000E+02	7.9699E-01
3.9050E+02	8.0371E-01
3.9100E+02	8.5138E-01
3.9150E+02	8.6344E-01
3.9200E+02	7.9493E-01
3.9250E+02	6.6257E-01
3.9300E+02	4.7975E-01
3.9350E+02	3.8152E-01
3.9400E+02	4.9567E-01
3.9450E+02	6.8385E-01
3.9500E+02	8.0772E-01
3.9550E+02	8.6038E-01
3.9600E+02	7.5655E-01
3.9650E+02	5.5017E-01
3.9700E+02	4.2619E-01
3.9750E+02	6.2945E-01
3.9800E+02	8.5249E-01
3.9850E+02	1.0069E+00
3.9900E+02	1.0693E+00
3.9950E+02	1.1021E+00
4.0000E+02	1.1141E+00
4.0100E+02	1.1603E+00
4.0200E+02	1.2061E+00
4.0300E+02	1.1613E+00
4.0400E+02	1.1801E+00
4.0500E+02	1.1511E+00
4.0600E+02	1.1227E+00
4.0700E+02	1.1026E+00
4.0800E+02	1.1514E+00
4.0900E+02	1.2299E+00
4.1000E+02	1.0485E+00
4.1100E+02	1.1738E+00
4.1200E+02	1.2478E+00
4.1300E+02	1.1971E+00
4.1400E+02	1.1842E+00
4.1500E+02	1.2258E+00
4.1600E+02	1.2624E+00
4.1700E+02	1.2312E+00
4.1800E+02	1.1777E+00
4.1900E+02	1.2258E+00
4.2000E+02	1.1232E+00
4.2100E+02	1.2757E+00
4.2200E+02	1.2583E+00
4.2300E+02	1.2184E+00
4.2400E+02	1.2117E+00
4.2500E+02	1.2488E+00
4.2600E+02	1.2135E+00
4.2700E+02	1.1724E+00
4.2800E+02	1.1839E+00
4.2900E+02	1.0963E+00
4.3000E+02	8.7462E-01
4.3100E+02	7.9394E-01
4.3200E+02	1.3207E+00
4.3300E+02	1.2288E+00
4.3400E+02	1.1352E+00
4.3500E+02	1.2452E+00
4.3600E+02	1.3659E+00
4.3700E+02	1.3943E+00
4.3800E+02	1.2238E+00
4.3900E+02	1.1775E+00
4.4000E+02	1.3499E+00
4.4100E+02	1.3313E+00
4.4200E+02	1.4250E+00
4.4300E+02	1.4453E+00
4.4400E+02	1.4084E+00
4.4500E+02	1.4619E+00
4.4600E+02	1.3108E+00
4.4700E+02	1.4903E+00
4.4800E+02	1.5081E+00
4.4900E+02	1.5045E+00
4.5000E+02	1.5595E+00
4.5100E+02	1.6173E+00
4.5200E+02	1.5482E+00
4.5300E+02	1.4297E+00
4.5400E+02	1.5335E+00
4.5500E+02	1.5224E+00
4.5600E+02	1.5724E+00
4.5700E+02	1.5854E+00
4.5800E+02	1.5514E+00
4.5900E+02	1.5391E+00
4.6000E+02	1.5291E+00
4.6100E+02	1.5827E+00
4.6200E+02	1.5975E+00
4.6300E+02	1.6031E+00
4.6400E+02	1.5544E+00
4.6500E+02	1.5350E+00
4.6600E+02	1.5673E+00
4.6700E+02	1.4973E+00
4.6800E+02	1.5619E+00
4.6900E+02	1.5682E+00
4.7000E+02	1.5077E+00
4.7100E+02	1.5331E+00
4.7200E+02	1.6126E+00
4.7300E+02	1.5499E+00
4.7400E+02	1.5671E+00
4.7500E+02	1.6185E+00
4.7600E+02	1.5631E+00
4.7700E+02	1.5724E+00
4.7800E+02	1.6230E+00
4.7900E+02	1.5916E+00
4.8000E+02	1.6181E+00
4.8100E+02	1.6177E+00
4.8200E+02	1.6236E+00
4.8300E+02	1.6038E+00
4.8400E+02	1.5734E+00
4.8500E+02	1.5683E+00
4.8600E+02	1.2716E+00
4.8700E+02	1.4241E+00
4.8800E+02	1.5413E+00
4.8900E+02	1.4519E+00
4.9000E+02	1.6224E+00
4.9100E+02	1.5595E+00
4.9200E+02	1.4869E+00
4.9300E+02	1.5903E+00
4.9400E+02	1.5525E+00
4.9500E+02	1.6485E+00
4.9600E+02	1.5676E+00
4.9700E+02	1.5944E+00
4.9800E+02	1.5509E+00
4.9900E+02	1.5507E+00
5.0000E+02	1.5451E+00
5.0100E+02	1.4978E+00
5.0200E+02	1.4966E+00
5.0300E+02	1.5653E+00
5.0400E+02	1.4587E+00
5.0500E+02	1.5635E+00
5.0600E+02	1.6264E+00
5.0700E+02	1.5560E+00
5.0800E+02	1.5165E+00
5.0900E+02	1.5893E+00
5.1000E+02	1.5481E+00
5.1100E+02	1.5769E+00
5.1200E+02	1.6186E+00
5.1300E+02	1.5206E+00
5.1400E+02	1.4885E+00
5.1500E+02	1.5314E+00
5.1600E+02	1.5455E+00
5.1700E+02	1.2594E+00
5.1800E+02	1.4403E+00
5.1900E+02	1.3957E+00
5.2000E+02	1.5236E+00
5.2100E+02	1.5346E+00
5.2200E+02	1.5690E+00
5.2300E+02	1.4789E+00
5.2400E+02	1.5905E+00
5.2500E+02	1.5781E+00
5.2600E+02	1.5341E+00
5.2700E+02	1.3417E+00
5.2800E+02	1.5357E+00
5.2900E+02	1.6071E+00
5.3000E+02	1.5446E+00
5.3100E+02	1.6292E+00
5.3200E+02	1.5998E+00
5.3300E+02	1.4286E+00
5.3400E+02	1.5302E+00
5.3500E+02	1.5535E+00
5.3600E+02	1.6199E+00
5.3700E+02	1.4989E+00
5.3800E+02	1.5738E+00
5.3900E+02	1.5352E+00
5.4000E+02	1.4825E+00
5.4100E+02	1.4251E+00
5.4200E+02	1.5511E+00
5.4300E+02	1.5256E+00
5.4400E+02	1.5792E+00
5.4500E+02	1.5435E+00
5.4600E+02	1.5291E+00
5.4700E+02	1.5490E+00
5.4800E+02	1.5049E+00
5.4900E+02	1.5520E+00
5.5000E+02	1.5399E+00
5.5100E+02	1.5382E+00
5.5200E+02	1.5697E+00
5.5300E+02	1.5250E+00
5.5400E+02	1.5549E+00
5.5500E+02	1.5634E+00
5.5600E+02	1.5366E+00
5.5700E+02	1.4988E+00
5.5800E+02	1.5310E+00
5.5900E+02	1.4483E+00
5.6000E+02	1.4740E+00
5.6100E+02	1.5595E+00
5.6200E+02	1.4847E+00
5.6300E+02	1.5408E+00
5.6400E+02	1.5106E+00
5.6500E+02	1.5201E+00
5.6600E+02	1.4374E+00
5.6700E+02	1.5320E+00
5.6800E+02	1.5180E+00
5.6900E+02	1.4807E+00
5.7000E+02	1.4816E+00
5.7100E+02	1.4331E+00
5.7200E+02	1.5134E+00
5.7300E+02	1.5198E+00
5.7400E+02	1.5119E+00
5.7500E+02	1.4777E+00
5.7600E+02	1.4654E+00
5.7700E+02	1.5023E+00
5.7800E+02	1.4560E+00
5.7900E+02	1.4770E+00
5.8000E+02	1.5020E+00
5.8100E+02	1.5089E+00
5.8200E+02	1.5320E+00
5.8300E+02	1.5479E+00
5.8400E+02	1.5448E+00
5.8500E+02	1.5324E+00
5.8600E+02	1.4953E+00
5.8700E+02	1.5281E+00
5.8800E+02	1.4934E+00
5.8900E+02	1.2894E+00
5.9000E+02	1.3709E+00
5.9100E+02	1.4662E+00
5.9200E+02	1.4354E+00
5.9300E+02	1.4561E+00
5.9400E+02	1.4491E+00
5.9500E+02	1.4308E+00
5.9600E+02	1.4745E+00
5.9700E+02	1.4788E+00
5.9800E+02	1.4607E+00
5.9900E+02	1.4606E+00
6.0000E+02	1.4753E+00
6.0100E+02	1.4579E+00
6.0200E+02	1.4360E+00
6.0300E+02	1.4664E+00
6.0400E+02	1.4921E+00
6.0500E+02	1.4895E+00
6.0600E+02	1.4822E+00
6.0700E+02	1.4911E+00
6.0800E+02	1.4862E+00
6.0900E+02	1.4749E+00
6.1000E+02	1.4686E+00
6.1100E+02	1.4611E+00
6.1200E+02	1.4831E+00
6.1300E+02	1.4621E+00
6.1400E+02	1.4176E+00
6.1500E+02	1.4697E+00
6.1600E+02	1.4310E+00
6.1700E+02	1.4128E+00
6.1800E+02	1.4664E+00
6.1900E+02	1.4733E+00
6.2000E+02	1.4739E+00
6.2100E+02	1.4802E+00
6.2200E+02	1.4269E+00
6.2300E+02	1.4165E+00
6.2400E+02	1.4118E+00
6.2500E+02	1.4026E+00
6.2600E+02	1.4012E+00
6.2700E+02	1.4417E+00
6.2800E+02	1.3631E+00
6.2900E+02	1.4114E+00
6.3000E+02	1.3924E+00
6.3100E+02	1.4161E+00
6.3200E+02	1.3638E+00
6.3300E+02	1.4508E+00
6.3400E+02	1.4284E+00
6.3500E+02	1.4458E+00
6.3600E+02	1.4128E+00
6.3700E+02	1.4610E+00
6.3800E+02	1.4707E+00
6.3900E+02	1.4646E+00
6.4000E+02	1.4340E+00
6.4100E+02	1.4348E+00
6.4200E+02	1.4376E+00
6.4300E+02	1.4525E+00
6.4400E+02	1.4462E+00
6.4500E+02	1.4567E+00
6.4600E+02	1.4150E+00
6.4700E+02	1.4086E+00
6.4800E+02	1.3952E+00
6.4900E+02	1.3519E+00
6.5000E+02	1.3594E+00
6.5100E+02	1.4447E+00
6.5200E+02	1.3871E+00
6.5300E+02	1.4311E+00
6.5400E+02	1.4153E+00
6.5500E+02	1.3499E+00
6.5600E+02	1.1851E+00
6.5700E+02	1.2393E+00
6.5800E+02	1.3855E+00
6.5900E+02	1.3905E+00
6.6000E+02	1.3992E+00
6.6100E+02	1.3933E+00
6.6200E+02	1.3819E+00
6.6300E+02	1.3844E+00
6.6400E+02	1.3967E+00
6.6500E+02	1.4214E+00
6.6600E+02	1.4203E+00
6.6700E+02	1.4102E+00
6.6800E+02	1.4150E+00
6.6900E+02	1.4394E+00
6.7000E+02	1.4196E+00
6.7100E+02	1.4169E+00
6.7200E+02	1.3972E+00
6.7300E+02	1.4094E+00
6.7400E+02	1.4074E+00
6.7500E+02	1.3958E+00
6.7600E+02	1.4120E+00
6.7700E+02	1.3991E+00
6.7800E+02	1.4066E+00
6.7900E+02	1.3947E+00
6.8000E+02	1.3969E+00
6.8100E+02	1.3915E+00
6.8200E+02	1.3981E+00
6.8300E+02	1.3830E+00
6.8400E+02	1.3739E+00
6.8500E+02	1.3748E+00
6.8600E+02	1.3438E+00
6.8700E+02	9.6824E-01
6.8800E+02	1.1206E+00
6.8900E+02	1.1278E+00
6.9000E+02	1.1821E+00
6.9100E+02	1.2333E+00
6.9200E+02	1.2689E+00
6.9300E+02	1.2609E+00
6.9400E+02	1.2464E+00
6.9500E+02	1.2714E+00
6.9600E+02	1.2684E+00
6.9700E+02	1.3403E+00
6.9800E+02	1.3192E+00
6.9900E+02	1.2918E+00
7.0000E+02	1.2823E+00
7.0100E+02	1.2659E+00
7.0200E+02	1.2674E+00
7.0300E+02	1.2747E+00
7.0400E+02	1.3078E+00
7.0500E+02	1.3214E+00
7.0600E+02	1.3144E+00
7.0700E+02	1.3090E+00
7.0800E+02	1.3048E+00
7.0900E+02	1.3095E+00
7.1000E+02	1.3175E+00
7.1100E+02	1.3155E+00
7.1200E+02	1.3071E+00
7.1300E+02	1.2918E+00
7.1400E+02	1.3029E+00
7.1500E+02	1.2587E+00
7.1600E+02	1.2716E+00
7.1700E+02	1.1071E+00
7.1800E+02	1.0296E+00
7.1900E+02	9.2318E-01
7.2000E+02	9.8550E-01
7.2100E+02	1.0861E+00
7.2200E+02	1.2407E+00
7.2300E+02	1.1444E+00
7.2400E+02	1.0555E+00
7.2500E+02	1.0380E+00
7.2600E+02	1.0813E+00
7.2700E+02	1.0850E+00
7.2800E+02	1.0400E+00
7.2900E+02	1.0466E+00
7.3000E+02	1.1285E+00
7.3100E+02	1.0703E+00
7.3200E+02	1.1534E+00
7.3300E+02	1.1962E+00
7.3400E+02	1.2357E+00
7.3500E+02	1.2178E+00
7.3600E+02	1.2059E+00
7.3700E+02	1.2039E+00
7.3800E+02	1.2269E+00
7.3900E+02	1.1905E+00
7.4000E+02	1.2195E+00
7.4100E+02	1.2148E+00
7.4200E+02	1.2153E+00
7.4300E+02	1.2405E+00
7.4400E+02	1.2503E+00
7.4500E+02	1.2497E+00
7.4600E+02	1.2470E+00
7.4700E+02	1.2477E+00
7.4800E+02	1.2401E+00
7.4900E+02	1.2357E+00
7.5000E+02	1.2341E+00
7.5100E+02	1.2286E+00
7.5200E+02	1.2330E+00
7.5300E+02	1.2266E+00
7.5400E+02	1.2420E+00
7.5500E+02	1.2383E+00
7.5600E+02	1.2232E+00
7.5700E+02	1.2221E+00
7.5800E+02	1.2295E+00
7.5900E+02	1.1945E+00
7.6000E+02	2.6604E-01
7.6100E+02	1.5396E-01
7.6200E+02	6.8766E-01
7.6300E+02	3.7952E-01
7.6400E+02	5.3878E-01
7.6500E+02	6.8601E-01
7.6600E+02	8.1461E-01
7.6700E+02	9.7417E-01
7.6800E+02	1.1138E+00
7.6900E+02	1.1278E+00
7.7000E+02	1.1608E+00
7.7100E+02	1.1686E+00
7.7200E+02	1.1778E+00
7.7300E+02	1.1771E+00
7.7400E+02	1.1771E+00
7.7500E+02	1.1771E+00
7.7600E+02	1.1798E+00
7.7700E+02	1.1727E+00
7.7800E+02	1.1713E+00
7.7900E+02	1.1765E+00
7.8000E+02	1.1636E+00
7.8100E+02	1.1607E+00
7.8200E+02	1.1662E+00
7.8300E+02	1.1614E+00
7.8400E+02	1.1536E+00
7.8500E+02	1.1586E+00
7.8600E+02	1.1592E+00
7.8700E+02	1.1450E+00
7.8800E+02	1.1305E+00
7.8900E+02	1.1257E+00
7.9000E+02	1.0910E+00
7.9100E+02	1.1058E+00
7.9200E+02	1.0953E+00
7.9300E+02	1.0875E+00
7.9400E+02	1.0972E+00
7.9500E+02	1.0932E+00
7.9600E+02	1.0742E+00
7.9700E+02	1.0913E+00
7.9800E+02	1.1121E+00
7.9900E+02	1.0905E+00
8.0000E+02	1.0725E+00
8.0100E+02	1.0843E+00
8.0200E+02	1.0856E+00
8.0300E+02	1.0657E+00
8.0400E+02	1.0782E+00
8.0500E+02	1.0545E+00
8.0600E+02	1.0974E+00
8.0700E+02	1.0859E+00
8.0800E+02	1.0821E+00
8.0900E+02	1.0548E+00
8.1000E+02	1.0559E+00
8.1100E+02	1.0533E+00
8.1200E+02	1.0268E+00
8.1300E+02	1.0086E+00
8.1400E+02	9.0356E-01
8.1500E+02	8.9523E-01
8.1600E+02	8.3216E-01
8.1700E+02	8.5183E-01
8.1800E+02	8.2259E-01
8.1900E+02	9.0519E-01
8.2000E+02	8.6188E-01
8.2100E+02	9.9764E-01
8.2200E+02	9.5157E-01
8.2300E+02	6.7271E-01
8.2400E+02	9.3506E-01
8.2500E+02	9.6935E-01
8.2600E+02	9.3381E-01
8.2700E+02	9.8465E-01
8.2800E+02	8.4979E-01
8.2900E+02	9.2930E-01
8.3000E+02	9.1601E-01
8.3100E+02	9.2392E-01
8.3200E+02	8.9426E-01
8.3300E+02	9.5650E-01
8.3400E+02	9.3412E-01
8.3500E+02	1.0032E+00
8.3600E+02	9.7234E-01
8.3700E+02	1.0092E+00
8.3800E+02	9.9901E-01
8.3900E+02	1.0013E+00
8.4000E+02	1.0157E+00
8.4100E+02	1.0101E+00
8.4200E+02	9.9703E-01
8.4300E+02	1.0053E+00
8.4400E+02	9.8631E-01
8.4500E+02	1.0165E+00
8.4600E+02	1.0187E+00
8.4700E+02	9.9170E-01
8.4800E+02	9.9217E-01
8.4900E+02	9.8596E-01
8.5000E+02	8.9372E-01
8.5100E+02	9.7493E-01
8.5200E+02	9.6927E-01
8.5300E+02	9.6486E-01
8.5400E+02	8.5112E-01
8.5500E+02	9.1300E-01
8.5600E+02	9.7317E-01
8.5700E+02	9.9166E-01
8.5800E+02	9.9196E-01
8.5900E+02	9.9171E-01
8.6000E+02	9.8816E-01
8.6100E+02	9.8679E-01
8.6200E+02	9.9449E-01
8.6300E+02	1.0005E+00
8.6400E+02	9.7916E-01
8.6500E+02	9.6324E-01
8.6600E+02	8.4900E-01
8.6700E+02	9.1546E-01
8.6800E+02	9.5920E-01
8.6900E+02	9.4956E-01
8.7000E+02	9.6755E-01
8.7100E+02	9.5387E-01
8.7200E+02	9.6686E-01
8.7300E+02	9.5721E-01
8.7400E+02	9.4042E-01
8.7500E+02	9.2687E-01
8.7600E+02	9.5277E-01
8.7700E+02	9.5615E-01
8.7800E+02	9.5237E-01
8.7900E+02	9.3656E-01
8.8000E+02	9.3957E-01
8.8100E+02	9.0861E-01
8.8200E+02	9.3245E-01
8.8300E+02	9.2927E-01
8.8400E+02	9.3305E-01
8.8500E+02	9.4423E-01
8.8600E+02	9.0752E-01
8.8700E+02	9.1062E-01
8.8800E+02	9.2228E-01
8.8900E+02	9.3455E-01
8.9000E+02	9.2393E-01
8.9100E+02	9.2584E-01
8.9200E+02	9.0881E-01
8.9300E+02	8.7327E-01
8.9400E+02	8.5130E-01
8.9500E+02	8.1357E-01
8.9600E+02	7.6253E-01
8.9700E+02	6.6566E-01
8.9800E+02	7.1780E-01
8.9900E+02	5.4871E-01
9.0000E+02	7.4260E-01
9.0100E+02	5.9933E-01
9.0200E+02	6.6791E-01
9.0300E+02	6.8889E-01
9.0400E+02	8.4457E-01
9.0500E+02	8.1709E-01
9.0600E+02	7.7558E-01
9.0700E+02	6.3854E-01
9.0800E+02	6.5217E-01
9.0900E+02	7.0431E-01
9.1000E+02	6.2467E-01
9.1100E+02	6.6808E-01
9.1200E+02	6.8893E-01
9.1300E+02	6.2834E-01
9.1400E+02	6.2649E-01
9.1500E+02	6.7836E-01
9.1600E+02	5.7646E-01
9.1700E+02	7.3017E-01
9.1800E+02	5.9271E-01
9.1900E+02	7.3877E-01
9.2000E+02	7.4414E-01
9.2100E+02	7.8049E-01
9.2200E+02	7.0026E-01
9.2300E+02	7.4504E-01
9.2400E+02	7.2150E-01
9.2500E+02	7.1110E-01
9.2600E+02	7.0331E-01
9.2700E+02	7.8742E-01
9.2800E+02	5.8968E-01
9.2900E+02	5.5127E-01
9.3000E+02	4.3210E-01
9.3100E+02	4.0921E-01
9.3200E+02	3.0086E-01
9.3300E+02	2.4841E-01
9.3400E+02	1.4380E-01
9.3500E+02	2.5084E-01
9.3600E+02	1.6142E-01
9.3700E+02	1.6338E-01
9.3800E+02	2.0058E-01
9.3900E+02	3.9887E-01
9.4000E+02	4.7181E-01
9.4100E+02	3.7195E-01
9.4200E+02	4.0532E-01
9.4300E+02	2.7834E-01
9.4400E+02	2.8579E-01
9.4500E+02	3.6821E-01
9.4600E+02	1.9461E-01
9.4700E+02	3.7112E-01
9.4800E+02	2.7423E-01
9.4900E+02	4.9396E-01
9.5000E+02	1.4726E-01
9.5100E+02	4.8378E-01
9.5200E+02	2.6891E-01
9.5300E+02	3.4362E-01
9.5400E+02	4.2411E-01
9.5500E+02	3.4117E-01
9.5600E+02	3.2821E-01
9.5700E+02	2.7067E-01
9.5800E+02	4.6101E-01
9.5900E+02	3.7385E-01
9.6000E+02	4.2066E-01
9.6100E+02	4.6120E-01
9.6200E+02	4.4174E-01
9.6300E+02	5.0503E-01
9.6400E+02	4.5860E-01
9.6500E+02	5.0374E-01
9.6600E+02	5.0275E-01
9.6700E+02	5.0240E-01
9.6800E+02	6.5210E-01
9.6900E+02	6.8622E-01
9.7000E+02	6.3461E-01
9.7100E+02	7.1397E-01
9.7200E+02	6.8765E-01
9.7300E+02	6.0648E-01
9.7400E+02	5.7529E-01
9.7500E+02	5.8987E-01
9.7600E+02	5.7191E-01
9.7700E+02	6.3864E-01
9.7800E+02	6.1509E-01
9.7900E+02	6.3815E-01
9.8000E+02	6.0468E-01
9.8100E+02	7.1338E-01
9.8200E+02	6.9218E-01
9.8300E+02	6.6865E-01
9.8400E+02	7.3732E-01
9.8500E+02	6.8817E-01
9.8600E+02	7.5083E-01
9.8700E+02	7.3928E-01
9.8800E+02	7.3462E-01
9.8900E+02	7.4906E-01
9.9000E+02	7.3227E-01
9.9100E+02	7.5358E-01
9.9200E+02	7.5102E-01
9.9300E+02	7.3728E-01
9.9400E+02	7.5410E-01
9.9500E+02	7.5176E-01
9.9600E+02	7.4884E-01
9.9700E+02	7.3971E-01
9.9800E+02	7.3887E-01
9.9900E+02	7.3857E-01
1.0000E+03	7.3532E-01
1.0010E+03	7.4442E-01
1.0020E+03	7.2805E-01
1.0030E+03	7.3442E-01
1.0040E+03	7.2336E-01
1.0050E+03	6.8174E-01
1.0060E+03	7.1252E-01
1.0070E+03	7.2753E-01
1.0080E+03	7.2685E-01
1.0090E+03	7.1972E-01
1.0100E+03	7.1914E-01
1.0110E+03	7.2278E-01
1.0120E+03	7.1877E-01
1.0130E+03	7.1761E-01
1.0140E+03	7.2068E-01
1.0150E+03	7.0817E-01
1.0160E+03	7.1129E-01
1.0170E+03	7.0337E-01
1.0180E+03	7.1422E-01
1.0190E+03	6.8878E-01
1.0200E+03	6.9896E-01
1.0210E+03	7.0175E-01
1.0220E+03	6.8970E-01
1.0230E+03	6.9508E-01
1.0240E+03	6.9058E-01
1.0250E+03	6.9753E-01
1.0260E+03	6.9636E-01
1.0270E+03	6.9305E-01
1.0280E+03	6.9385E-01
1.0290E+03	6.8628E-01
1.0300E+03	6.9055E-01
1.0310E+03	6.8736E-01
1.0320E+03	6.8787E-01
1.0330E+03	6.7613E-01
1.0340E+03	6.8015E-01
